"COUNTY","SVPREC","DISTRICT","TOTVOTE","DEM01","DEM02","REP01","REP02"
9,"9410-34A",3,0,0,0,0,0
9,"9410-34",3,0,0,0,0,0
9,"9428-74A",3,0,0,0,0,0
9,"9428-74",3,0,0,0,0,0
9,"9432-78A",3,0,0,0,0,0
9,"9432-78",3,0,0,0,0,0
9,"9519-90A",3,0,0,0,0,0
9,"9519-90",3,0,0,0,0,0
9,"9525-93A",3,0,0,0,0,0
9,"9525-93",3,0,0,0,0,0
9,"9526-94A",3,0,0,0,0,0
9,"9526-94",3,0,0,0,0,0
10,"0000001",13,52,23,0,29,0
10,"0000001A",13,250,79,0,171,0
10,"0000002",13,NA,NA,NA,NA,NA
10,"0000002A",13,11,8,0,3,0
10,"0000003",13,15,6,0,9,0
10,"0000003A",13,82,18,0,64,0
10,"0000004",13,203,109,0,94,0
10,"0000004A",13,579,373,0,206,0
10,"0000005",13,143,69,0,74,0
10,"0000005A",13,284,169,0,115,0
10,"0000006",13,130,48,0,82,0
10,"0000006A",13,344,198,0,146,0
10,"0000007",13,0,0,0,0,0
10,"0000007A",13,0,0,0,0,0
10,"0000008",13,24,12,0,12,0
10,"0000008A",13,32,12,0,20,0
10,"0000009",13,0,0,0,0,0
10,"0000009A",13,0,0,0,0,0
10,"0000010",13,0,0,0,0,0
10,"0000010A",13,0,0,0,0,0
10,"0000011",13,NA,NA,NA,NA,NA
10,"0000011A",13,37,17,0,20,0
10,"0000012",13,218,94,0,124,0
10,"0000012A",13,592,321,0,271,0
10,"0000013",13,207,91,0,116,0
10,"0000013A",13,470,268,0,202,0
10,"0000014",13,NA,NA,NA,NA,NA
10,"0000014A",13,0,0,0,0,0
10,"0000015",13,83,38,0,45,0
10,"0000015A",13,434,203,0,231,0
10,"0000016",13,187,114,0,73,0
10,"0000016A",13,365,249,0,116,0
10,"0000017",13,NA,NA,NA,NA,NA
10,"0000017A",13,NA,NA,NA,NA,NA
10,"0000018",13,0,0,0,0,0
10,"0000018A",13,0,0,0,0,0
10,"0000019",13,0,0,0,0,0
10,"0000019A",13,0,0,0,0,0
10,"0000020",13,24,6,0,18,0
10,"0000020A",13,162,37,0,125,0
10,"0000021",13,119,43,0,76,0
10,"0000021A",13,363,143,0,220,0
10,"0000022",13,71,21,0,50,0
10,"0000022A",13,205,99,0,106,0
10,"0000023",13,64,18,0,46,0
10,"0000023A",13,175,91,0,84,0
10,"0000024",13,34,14,0,20,0
10,"0000024A",13,119,56,0,63,0
10,"0000025",13,NA,NA,NA,NA,NA
10,"0000025A",13,14,10,0,4,0
10,"0000026",13,149,41,0,108,0
10,"0000026A",13,406,198,0,208,0
10,"0000027",13,77,22,0,55,0
10,"0000027A",13,145,59,0,86,0
10,"0000028",13,128,32,0,96,0
10,"0000028A",13,348,119,0,229,0
10,"0000029",13,227,66,0,161,0
10,"0000029A",13,648,249,0,399,0
10,"0000030",13,0,0,0,0,0
10,"0000030A",13,0,0,0,0,0
10,"0000031",13,0,0,0,0,0
10,"0000031A",13,308,194,0,114,0
10,"0000032",13,0,0,0,0,0
10,"0000032A",13,NA,NA,NA,NA,NA
10,"0000033",13,259,148,0,111,0
10,"0000033A",13,383,301,0,82,0
10,"0000034",13,11,7,0,4,0
10,"0000034A",13,55,30,0,25,0
10,"0000035",13,NA,NA,NA,NA,NA
10,"0000035A",13,NA,NA,NA,NA,NA
10,"0000036",13,NA,NA,NA,NA,NA
10,"0000036A",13,NA,NA,NA,NA,NA
10,"0000037",13,NA,NA,NA,NA,NA
10,"0000037A",13,NA,NA,NA,NA,NA
10,"0000038",13,63,32,0,31,0
10,"0000038A",13,205,88,0,117,0
10,"0000039",13,50,9,0,41,0
10,"0000039A",13,206,32,0,174,0
10,"0000040",13,249,83,0,166,0
10,"0000040A",13,524,232,0,292,0
10,"0000041",13,19,1,0,18,0
10,"0000041A",13,102,27,0,75,0
10,"0000042",13,0,0,0,0,0
10,"0000042A",13,0,0,0,0,0
10,"0000043",13,NA,NA,NA,NA,NA
10,"0000043A",13,30,6,0,24,0
10,"0000044",13,0,0,0,0,0
10,"0000044A",13,NA,NA,NA,NA,NA
10,"0000045",13,24,2,0,22,0
10,"0000045A",13,155,39,0,116,0
10,"0000046",13,81,23,0,58,0
10,"0000046A",13,437,152,0,285,0
10,"0000047",13,14,4,0,10,0
10,"0000047A",13,33,7,0,26,0
10,"0000048",13,191,71,0,120,0
10,"0000048A",13,789,245,0,544,0
10,"0000049",13,56,21,0,35,0
10,"0000049A",13,228,112,0,116,0
10,"0000050",13,NA,NA,NA,NA,NA
10,"0000050A",13,44,19,0,25,0
10,"0000051",13,212,66,0,146,0
10,"0000051A",13,706,345,0,361,0
10,"0000052",13,97,48,0,49,0
10,"0000052A",13,331,205,0,126,0
10,"0000053",13,NA,NA,NA,NA,NA
10,"0000053A",13,22,14,0,8,0
10,"0000054",13,18,9,0,9,0
10,"0000054A",13,42,24,0,18,0
10,"0000055",13,56,21,0,35,0
10,"0000055A",13,232,98,0,134,0
10,"0000056",13,212,70,0,142,0
10,"0000056A",13,636,282,0,354,0
10,"0000057",13,0,0,0,0,0
10,"0000057A",13,0,0,0,0,0
10,"0000058",13,20,4,0,16,0
10,"0000058A",13,40,21,0,19,0
10,"0000059",13,119,54,0,65,0
10,"0000059A",13,432,262,0,170,0
10,"0000060",13,NA,NA,NA,NA,NA
10,"0000060A",13,17,9,0,8,0
10,"0000061",13,40,24,0,16,0
10,"0000061A",13,137,75,0,62,0
10,"0000062",13,115,46,0,69,0
10,"0000062A",13,514,269,0,245,0
10,"0000063",13,90,27,0,63,0
10,"0000063A",13,355,120,0,235,0
10,"0000064",13,NA,NA,NA,NA,NA
10,"0000064A",13,53,14,0,39,0
10,"0000065",13,72,28,0,44,0
10,"0000065A",13,274,107,0,167,0
10,"0000066",13,26,11,0,15,0
10,"0000066A",13,119,44,0,75,0
10,"0000067",13,192,73,0,119,0
10,"0000067A",13,722,263,0,459,0
10,"0000068",13,180,54,0,126,0
10,"0000068A",13,815,293,0,522,0
10,"0000069",13,36,18,0,18,0
10,"0000069A",13,216,158,0,58,0
10,"0000070",13,57,16,0,41,0
10,"0000070A",13,405,65,0,340,0
10,"0000071",21,98,26,0,72,0
10,"0000071A",21,642,186,0,456,0
10,"0000072",21,0,0,0,0,0
10,"0000072A",21,NA,NA,NA,NA,NA
10,"0000073",13,NA,NA,NA,NA,NA
10,"0000073A",13,NA,NA,NA,NA,NA
10,"0000074",21,43,10,0,33,0
10,"0000074A",21,206,63,0,143,0
10,"0000075",21,104,23,0,81,0
10,"0000075A",21,631,219,0,412,0
10,"0000076",21,171,55,0,116,0
10,"0000076A",21,815,343,0,472,0
10,"0000077",21,113,52,0,61,0
10,"0000077A",21,569,284,0,285,0
10,"0000078",21,78,29,0,49,0
10,"0000078A",21,334,153,0,181,0
10,"0000079",21,157,63,0,94,0
10,"0000079A",21,828,351,0,477,0
10,"0000080",21,94,37,0,57,0
10,"0000080A",21,581,244,0,337,0
10,"0000081",21,NA,NA,NA,NA,NA
10,"0000081A",21,22,17,0,5,0
10,"0000082",21,21,8,0,13,0
10,"0000082A",21,97,24,0,73,0
10,"0000083",13,NA,NA,NA,NA,NA
10,"0000083A",13,NA,NA,NA,NA,NA
10,"0000084",21,0,0,0,0,0
10,"0000084A",21,0,0,0,0,0
10,"0000085",21,50,25,0,25,0
10,"0000085A",21,327,204,0,123,0
10,"0000086",21,NA,NA,NA,NA,NA
10,"0000086A",21,0,0,0,0,0
10,"0000087",13,NA,NA,NA,NA,NA
10,"0000087A",13,0,0,0,0,0
10,"0000088",21,0,0,0,0,0
10,"0000088A",21,NA,NA,NA,NA,NA
10,"0000089",13,0,0,0,0,0
10,"0000089A",13,NA,NA,NA,NA,NA
10,"0000090",21,58,26,0,32,0
10,"0000090A",21,348,180,0,168,0
10,"0000091",21,172,67,0,105,0
10,"0000091A",21,666,364,0,302,0
10,"0000092",21,111,39,0,72,0
10,"0000092A",21,477,208,0,269,0
10,"0000093",21,NA,NA,NA,NA,NA
10,"0000093A",21,18,9,0,9,0
10,"0000094",21,NA,NA,NA,NA,NA
10,"0000094A",21,10,7,0,3,0
10,"0000095",21,NA,NA,NA,NA,NA
10,"0000095A",21,16,8,0,8,0
10,"0000096",21,344,158,0,186,0
10,"0000096A",21,1418,828,0,590,0
10,"0000097",21,478,223,0,255,0
10,"0000097A",21,1793,1097,0,696,0
10,"0000098",21,186,108,0,78,0
10,"0000098A",21,514,308,0,206,0
10,"0000099",21,33,6,0,27,0
10,"0000099A",21,89,42,0,47,0
10,"0000100",21,27,5,0,22,0
10,"0000100A",21,86,41,0,45,0
10,"0000101",21,264,119,0,145,0
10,"0000101A",21,1210,713,0,497,0
10,"0000102",21,165,73,0,92,0
10,"0000102A",21,669,419,0,250,0
10,"0000103",21,266,105,0,161,0
10,"0000103A",21,933,489,0,444,0
10,"0000104",21,379,141,0,238,0
10,"0000104A",21,1775,925,0,850,0
10,"0000105",21,79,15,0,64,0
10,"0000105A",21,493,263,0,230,0
10,"0000106",21,24,16,0,8,0
10,"0000106A",21,166,100,0,66,0
10,"0000107",21,NA,NA,NA,NA,NA
10,"0000107A",21,NA,NA,NA,NA,NA
10,"0000108",21,NA,NA,NA,NA,NA
10,"0000108A",21,41,14,0,27,0
10,"0000109",21,0,0,0,0,0
10,"0000109A",21,0,0,0,0,0
10,"0000110",21,25,9,0,16,0
10,"0000110A",21,183,104,0,79,0
10,"0000111",21,94,47,0,47,0
10,"0000111A",21,530,328,0,202,0
10,"0000112",21,90,12,0,78,0
10,"0000112A",21,295,41,0,254,0
10,"0000113",21,312,45,0,267,0
10,"0000113A",21,1167,303,0,864,0
10,"0000114",21,247,58,0,189,0
10,"0000114A",21,799,274,0,525,0
10,"0000115",21,174,42,0,132,0
10,"0000115A",21,625,284,0,341,0
10,"0000116",21,217,43,0,174,0
10,"0000116A",21,817,275,0,542,0
10,"0000117",21,299,40,0,259,0
10,"0000117A",21,1024,257,0,767,0
10,"0000118",21,NA,NA,NA,NA,NA
10,"0000118A",21,0,0,0,0,0
10,"0000119",21,NA,NA,NA,NA,NA
10,"0000119A",21,NA,NA,NA,NA,NA
10,"0000120",21,NA,NA,NA,NA,NA
10,"0000120A",21,0,0,0,0,0
10,"0000121",21,NA,NA,NA,NA,NA
10,"0000121A",21,NA,NA,NA,NA,NA
10,"0000122",21,NA,NA,NA,NA,NA
10,"0000122A",21,28,8,0,20,0
10,"0000123",21,135,69,0,66,0
10,"0000123A",21,400,238,0,162,0
10,"0000124",21,39,13,0,26,0
10,"0000124A",21,163,60,0,103,0
10,"0000125",5,97,13,0,84,0
10,"0000125A",5,263,74,0,189,0
10,"0000126",5,158,18,0,140,0
10,"0000126A",5,420,96,0,324,0
10,"0000127",20,635,0,0,312,323
10,"0000127A",20,2411,0,0,1094,1317
10,"0000128",5,16,5,0,11,0
10,"0000128A",5,164,29,0,135,0
10,"0000129",20,525,0,0,302,223
10,"0000129A",20,1358,0,0,649,709
10,"0000130",20,0,0,0,0,0
10,"0000130A",20,NA,NA,NA,NA,NA
10,"0000131",20,0,0,0,0,0
10,"0000131A",20,0,0,0,0,0
10,"0000132",20,403,0,0,188,215
10,"0000132A",20,2229,0,0,870,1359
10,"0000133",20,96,0,0,48,48
10,"0000133A",20,184,0,0,90,94
10,"0000134",20,NA,NA,NA,NA,NA
10,"0000134A",20,NA,NA,NA,NA,NA
10,"0000135",20,NA,NA,NA,NA,NA
10,"0000135A",20,NA,NA,NA,NA,NA
10,"0000136",20,NA,NA,NA,NA,NA
10,"0000136A",20,19,0,0,13,6
10,"0000137",21,0,0,0,0,0
10,"0000137A",21,NA,NA,NA,NA,NA
10,"0000138",21,0,0,0,0,0
10,"0000138A",21,NA,NA,NA,NA,NA
10,"0000139",21,17,7,0,10,0
10,"0000139A",21,60,25,0,35,0
10,"0000140",21,501,285,0,216,0
10,"0000140A",21,1156,773,0,383,0
10,"0000141",21,175,44,0,131,0
10,"0000141A",21,1070,342,0,728,0
10,"0000142",21,NA,NA,NA,NA,NA
10,"0000142A",21,58,20,0,38,0
10,"0000143",21,0,0,0,0,0
10,"0000143A",21,0,0,0,0,0
10,"0000144",21,0,0,0,0,0
10,"0000144A",21,NA,NA,NA,NA,NA
10,"0000145",20,174,0,0,74,100
10,"0000145A",20,1115,0,0,460,655
10,"0000146",20,89,0,0,50,39
10,"0000146A",20,683,0,0,288,395
10,"0000147",21,NA,NA,NA,NA,NA
10,"0000147A",21,10,2,0,8,0
10,"0000148",21,NA,NA,NA,NA,NA
10,"0000148A",21,0,0,0,0,0
10,"0000149",20,399,0,0,194,205
10,"0000149A",20,2187,0,0,835,1352
10,"0000150",20,316,0,0,142,174
10,"0000150A",20,1836,0,0,721,1115
10,"0000151",20,0,0,0,0,0
10,"0000151A",20,NA,NA,NA,NA,NA
10,"0000152",20,0,0,0,0,0
10,"0000152A",20,0,0,0,0,0
10,"0000153",5,0,0,0,0,0
10,"0000153A",5,0,0,0,0,0
10,"0000154",5,NA,NA,NA,NA,NA
10,"0000154A",5,77,16,0,61,0
10,"0000155",20,NA,NA,NA,NA,NA
10,"0000155A",20,37,0,0,12,25
10,"0000156",5,866,261,0,605,0
10,"0000156A",5,4287,1713,0,2574,0
10,"0000157",5,390,123,0,267,0
10,"0000157A",5,2524,1099,0,1425,0
10,"0000158",5,582,182,0,400,0
10,"0000158A",5,3074,1335,0,1739,0
10,"0000159",5,275,101,0,174,0
10,"0000159A",5,1286,523,0,763,0
10,"0000160",5,NA,NA,NA,NA,NA
10,"0000160A",5,180,67,0,113,0
10,"0000161",20,NA,NA,NA,NA,NA
10,"0000161A",20,9,0,0,5,4
10,"0000162",21,39,11,0,28,0
10,"0000162A",21,112,43,0,69,0
10,"0000163",21,232,115,0,117,0
10,"0000163A",21,873,526,0,347,0
10,"0000164",21,238,119,0,119,0
10,"0000164A",21,531,368,0,163,0
10,"0000165",21,NA,NA,NA,NA,NA
10,"0000165A",21,13,0,0,13,0
10,"0000166",21,349,126,0,223,0
10,"0000166A",21,1386,663,0,723,0
10,"0000167",21,15,6,0,9,0
10,"0000167A",21,91,34,0,57,0
10,"0000168",21,289,121,0,168,0
10,"0000168A",21,1052,471,0,581,0
10,"0000169",21,367,111,0,256,0
10,"0000169A",21,1364,546,0,818,0
10,"0000170",21,12,2,0,10,0
10,"0000170A",21,61,20,0,41,0
10,"0000171",21,NA,NA,NA,NA,NA
10,"0000171A",21,57,20,0,37,0
10,"0000172",21,0,0,0,0,0
10,"0000172A",21,0,0,0,0,0
10,"0000173",21,0,0,0,0,0
10,"0000173A",21,0,0,0,0,0
10,"0000174",21,0,0,0,0,0
10,"0000174A",21,16,7,0,9,0
10,"0000175",21,46,26,0,20,0
10,"0000175A",21,147,110,0,37,0
10,"0000176",21,NA,NA,NA,NA,NA
10,"0000176A",21,16,6,0,10,0
10,"0000177",21,0,0,0,0,0
10,"0000177A",21,NA,NA,NA,NA,NA
10,"0000178",21,162,103,0,59,0
10,"0000178A",21,490,315,0,175,0
10,"0000179",21,24,12,0,12,0
10,"0000179A",21,60,51,0,9,0
10,"0000180",21,32,18,0,14,0
10,"0000180A",21,49,40,0,9,0
10,"0000181",21,80,48,0,32,0
10,"0000181A",21,313,202,0,111,0
10,"0000182",21,48,25,0,23,0
10,"0000182A",21,178,130,0,48,0
10,"0000183",21,41,26,0,15,0
10,"0000183A",21,104,80,0,24,0
10,"0000184",21,39,23,0,16,0
10,"0000184A",21,67,42,0,25,0
10,"0000185",21,47,29,0,18,0
10,"0000185A",21,103,72,0,31,0
10,"0000186",21,112,66,0,46,0
10,"0000186A",21,323,243,0,80,0
10,"0000187",21,NA,NA,NA,NA,NA
10,"0000187A",21,11,9,0,2,0
10,"0000188",21,0,0,0,0,0
10,"0000188A",21,0,0,0,0,0
10,"0000189",21,15,7,0,8,0
10,"0000189A",21,97,46,0,51,0
10,"0000190",21,12,7,0,5,0
10,"0000190A",21,72,24,0,48,0
10,"0000191",21,NA,NA,NA,NA,NA
10,"0000191A",21,NA,NA,NA,NA,NA
10,"0000192",21,20,4,0,16,0
10,"0000192A",21,132,55,0,77,0
10,"0000193",21,NA,NA,NA,NA,NA
10,"0000193A",21,27,20,0,7,0
10,"0000194",21,23,5,0,18,0
10,"0000194A",21,139,64,0,75,0
10,"0000195",21,264,144,0,120,0
10,"0000195A",21,966,644,0,322,0
10,"0000196",21,0,0,0,0,0
10,"0000196A",21,NA,NA,NA,NA,NA
10,"0000197",20,NA,NA,NA,NA,NA
10,"0000197A",20,18,0,0,11,7
10,"0000198",20,NA,NA,NA,NA,NA
10,"0000198A",20,NA,NA,NA,NA,NA
10,"0000199",21,0,0,0,0,0
10,"0000199A",21,0,0,0,0,0
10,"0000200",21,0,0,0,0,0
10,"0000200A",21,0,0,0,0,0
10,"0000201",21,344,165,0,179,0
10,"0000201A",21,1354,824,0,530,0
10,"0000202",21,319,124,0,195,0
10,"0000202A",21,1647,889,0,758,0
10,"0000203",21,402,140,0,262,0
10,"0000203A",21,2059,1035,0,1024,0
10,"0000204",21,NA,NA,NA,NA,NA
10,"0000204A",21,14,5,0,9,0
10,"0000205",21,NA,NA,NA,NA,NA
10,"0000205A",21,20,9,0,11,0
10,"0000206",20,NA,NA,NA,NA,NA
10,"0000206A",20,49,0,0,10,39
10,"0000207",20,NA,NA,NA,NA,NA
10,"0000207A",20,42,0,0,14,28
10,"0000208",20,20,0,0,15,5
10,"0000208A",20,143,0,0,54,89
10,"0000209",20,52,0,0,25,27
10,"0000209A",20,335,0,0,154,181
10,"0000210",20,0,0,0,0,0
10,"0000210A",20,0,0,0,0,0
10,"0000211",20,120,0,0,68,52
10,"0000211A",20,527,0,0,219,308
10,"0000212",20,38,0,0,22,16
10,"0000212A",20,161,0,0,69,92
10,"0000213",20,59,0,0,31,28
10,"0000213A",20,279,0,0,109,170
10,"0000214",20,75,0,0,51,24
10,"0000214A",20,258,0,0,105,153
10,"0000215",20,NA,NA,NA,NA,NA
10,"0000215A",20,NA,NA,NA,NA,NA
10,"0000216",20,380,0,0,173,207
10,"0000216A",20,1457,0,0,562,895
10,"0000217",20,16,0,0,8,8
10,"0000217A",20,35,0,0,11,24
10,"0000218",20,238,0,0,99,139
10,"0000218A",20,1050,0,0,405,645
10,"0000219",20,77,0,0,36,41
10,"0000219A",20,271,0,0,90,181
10,"0000220",20,NA,NA,NA,NA,NA
10,"0000220A",20,15,0,0,7,8
10,"0000221",20,277,0,0,129,148
10,"0000221A",20,1308,0,0,564,744
10,"0000222",20,14,0,0,4,10
10,"0000222A",20,14,0,0,9,5
10,"0000223",20,725,0,0,294,431
10,"0000223A",20,3583,0,0,1342,2241
10,"0000224",20,885,0,0,400,485
10,"0000224A",20,3921,0,0,1528,2393
10,"0000225",20,516,0,0,220,296
10,"0000225A",20,2990,0,0,1124,1866
10,"0000226",20,653,0,0,280,373
10,"0000226A",20,2807,0,0,1002,1805
10,"0000227",20,518,0,0,212,306
10,"0000227A",20,2517,0,0,885,1632
10,"0000228",20,638,0,0,271,367
10,"0000228A",20,2142,0,0,867,1275
10,"0000229",20,447,0,0,166,281
10,"0000229A",20,1887,0,0,741,1146
10,"0000230",20,300,0,0,128,172
10,"0000230A",20,991,0,0,380,611
10,"0000231",20,0,0,0,0,0
10,"0000231A",20,0,0,0,0,0
10,"0000232",20,19,0,0,4,15
10,"0000232A",20,73,0,0,26,47
10,"0000233",20,442,0,0,188,254
10,"0000233A",20,1408,0,0,527,881
10,"0000234",21,NA,NA,NA,NA,NA
10,"0000234A",21,50,31,0,19,0
10,"0000235",21,102,44,0,58,0
10,"0000235A",21,347,195,0,152,0
10,"0000236",21,11,6,0,5,0
10,"0000236A",21,93,54,0,39,0
10,"0000237",21,337,148,0,189,0
10,"0000237A",21,1480,800,0,680,0
10,"0000238",21,NA,NA,NA,NA,NA
10,"0000238A",21,21,12,0,9,0
10,"0000239",21,634,264,0,370,0
10,"0000239A",21,2623,1422,0,1201,0
10,"0000240",20,21,0,0,5,16
10,"0000240A",20,118,0,0,36,82
10,"0000241",20,17,0,0,9,8
10,"0000241A",20,32,0,0,8,24
10,"0000242",20,26,0,0,16,10
10,"0000242A",20,72,0,0,25,47
10,"0000243",20,0,0,0,0,0
10,"0000243A",20,0,0,0,0,0
10,"0000244",20,180,0,0,104,76
10,"0000244A",20,614,0,0,263,351
10,"0000245",20,0,0,0,0,0
10,"0000245A",20,0,0,0,0,0
10,"0000246",20,0,0,0,0,0
10,"0000246A",20,0,0,0,0,0
10,"0000247",21,NA,NA,NA,NA,NA
10,"0000247A",21,NA,NA,NA,NA,NA
10,"0000248",20,NA,NA,NA,NA,NA
10,"0000248A",20,NA,NA,NA,NA,NA
10,"0000249",20,NA,NA,NA,NA,NA
10,"0000249A",20,NA,NA,NA,NA,NA
10,"0000250",20,199,0,0,92,107
10,"0000250A",20,643,0,0,235,408
10,"0000251",20,938,0,0,409,529
10,"0000251A",20,4792,0,0,1747,3045
10,"0000252",20,281,0,0,141,140
10,"0000252A",20,1249,0,0,474,775
10,"0000253",20,557,0,0,269,288
10,"0000253A",20,2399,0,0,954,1445
10,"0000254",20,54,0,0,19,35
10,"0000254A",20,283,0,0,107,176
10,"0000255",20,84,0,0,50,34
10,"0000255A",20,319,0,0,118,201
10,"0000256",20,76,0,0,28,48
10,"0000256A",20,248,0,0,114,134
10,"0000257",20,0,0,0,0,0
10,"0000257A",20,NA,NA,NA,NA,NA
10,"0000258",20,708,0,0,304,404
10,"0000258A",20,3183,0,0,1180,2003
10,"0000259",20,350,0,0,172,178
10,"0000259A",20,1553,0,0,624,929
10,"0000260",20,45,0,0,20,25
10,"0000260A",20,183,0,0,86,97
10,"0000261",20,151,0,0,64,87
10,"0000261A",20,602,0,0,290,312
10,"0000262",21,0,0,0,0,0
10,"0000262A",21,NA,NA,NA,NA,NA
10,"0000263",21,NA,NA,NA,NA,NA
10,"0000263A",21,NA,NA,NA,NA,NA
10,"0000264",20,0,0,0,0,0
10,"0000264A",20,0,0,0,0,0
10,"0000265",21,0,0,0,0,0
10,"0000265A",21,0,0,0,0,0
10,"0000266",21,NA,NA,NA,NA,NA
10,"0000266A",21,0,0,0,0,0
10,"0000267",21,0,0,0,0,0
10,"0000267A",21,0,0,0,0,0
10,"0000268",21,0,0,0,0,0
10,"0000268A",21,0,0,0,0,0
10,"0000269",21,0,0,0,0,0
10,"0000269A",21,0,0,0,0,0
10,"0000270",21,85,32,0,53,0
10,"0000270A",21,426,222,0,204,0
10,"0000271",21,NA,NA,NA,NA,NA
10,"0000271A",21,NA,NA,NA,NA,NA
10,"0000272",21,0,0,0,0,0
10,"0000272A",21,0,0,0,0,0
10,"0000273",21,215,75,0,140,0
10,"0000273A",21,1289,612,0,677,0
10,"0000274",21,124,51,0,73,0
10,"0000274A",21,597,342,0,255,0
10,"0000275",21,358,173,0,185,0
10,"0000275A",21,1918,1129,0,789,0
10,"0000276",21,35,18,0,17,0
10,"0000276A",21,191,121,0,70,0
10,"0000277",21,NA,NA,NA,NA,NA
10,"0000277A",21,34,19,0,15,0
10,"0000278",21,175,91,0,84,0
10,"0000278A",21,833,543,0,290,0
10,"0000279",20,104,0,0,61,43
10,"0000279A",20,290,0,0,120,170
10,"0000280",21,0,0,0,0,0
10,"0000280A",21,0,0,0,0,0
10,"0000281",20,0,0,0,0,0
10,"0000281A",20,0,0,0,0,0
10,"0000282",21,NA,NA,NA,NA,NA
10,"0000282A",21,0,0,0,0,0
10,"0000283",21,49,24,0,25,0
10,"0000283A",21,221,125,0,96,0
10,"0000284",21,253,134,0,119,0
10,"0000284A",21,910,597,0,313,0
10,"0000285",21,22,18,0,4,0
10,"0000285A",21,67,54,0,13,0
10,"0000286",21,93,33,0,60,0
10,"0000286A",21,497,265,0,232,0
10,"0000287",21,34,21,0,13,0
10,"0000287A",21,109,74,0,35,0
10,"0000288",21,NA,NA,NA,NA,NA
10,"0000288A",21,NA,NA,NA,NA,NA
10,"0000289",21,230,122,0,108,0
10,"0000289A",21,866,595,0,271,0
10,"0000290",21,49,30,0,19,0
10,"0000290A",21,256,146,0,110,0
10,"0000291",21,33,14,0,19,0
10,"0000291A",21,98,64,0,34,0
10,"0000292",21,16,7,0,9,0
10,"0000292A",21,22,11,0,11,0
10,"0000293",21,NA,NA,NA,NA,NA
10,"0000293A",21,30,14,0,16,0
10,"0000294",21,77,43,0,34,0
10,"0000294A",21,189,116,0,73,0
10,"0000295",21,53,19,0,34,0
10,"0000295A",21,213,127,0,86,0
10,"0000296",21,19,8,0,11,0
10,"0000296A",21,108,68,0,40,0
10,"0000297",21,203,123,0,80,0
10,"0000297A",21,767,535,0,232,0
10,"0000298",21,0,0,0,0,0
10,"0000298A",21,NA,NA,NA,NA,NA
10,"0000299",21,267,149,0,118,0
10,"0000299A",21,1131,764,0,367,0
10,"0000300",21,217,130,0,87,0
10,"0000300A",21,944,639,0,305,0
10,"0000301",21,NA,NA,NA,NA,NA
10,"0000301A",21,NA,NA,NA,NA,NA
10,"0000302",20,246,0,0,110,136
10,"0000302A",20,750,0,0,304,446
10,"0000303",20,95,0,0,42,53
10,"0000303A",20,246,0,0,97,149
10,"0000304",20,132,0,0,59,73
10,"0000304A",20,475,0,0,176,299
10,"0000305",20,0,0,0,0,0
10,"0000305A",20,NA,NA,NA,NA,NA
10,"0000306",5,398,78,0,320,0
10,"0000306A",5,2534,826,0,1708,0
10,"0000307",5,244,74,0,170,0
10,"0000307A",5,1570,661,0,909,0
10,"0000308",5,679,204,0,475,0
10,"0000308A",5,3254,1391,0,1863,0
10,"0000309",5,435,114,0,321,0
10,"0000309A",5,3016,1256,0,1760,0
10,"0000310",5,455,164,0,291,0
10,"0000310A",5,1991,1014,0,977,0
10,"0000311",5,0,0,0,0,0
10,"0000311A",5,0,0,0,0,0
10,"0000312",5,NA,NA,NA,NA,NA
10,"0000312A",5,NA,NA,NA,NA,NA
10,"0000313",5,NA,NA,NA,NA,NA
10,"0000313A",5,38,3,0,35,0
10,"0000314",20,79,0,0,46,33
10,"0000314A",20,558,0,0,198,360
10,"0000315",20,119,0,0,49,70
10,"0000315A",20,107,0,0,41,66
10,"0000316",20,NA,NA,NA,NA,NA
10,"0000316A",20,0,0,0,0,0
10,"0000317",20,130,0,0,66,64
10,"0000317A",20,524,0,0,227,297
10,"0000318",20,NA,NA,NA,NA,NA
10,"0000318A",20,NA,NA,NA,NA,NA
10,"0000319",20,163,0,0,77,86
10,"0000319A",20,358,0,0,126,232
10,"0000320",21,401,197,0,204,0
10,"0000320A",21,1583,1017,0,566,0
10,"0000321",21,357,171,0,186,0
10,"0000321A",21,1329,767,0,562,0
10,"0000322",20,166,0,0,79,87
10,"0000322A",20,1072,0,0,404,668
10,"0000323",20,316,0,0,135,181
10,"0000323A",20,1640,0,0,589,1051
10,"0000324",5,306,122,0,184,0
10,"0000324A",5,1496,734,0,762,0
10,"0000325",20,183,0,0,83,100
10,"0000325A",20,497,0,0,178,319
10,"0000326",21,252,140,0,112,0
10,"0000326A",21,732,419,0,313,0
10,"0000327",20,51,0,0,21,30
10,"0000327A",20,176,0,0,60,116
10,"0000328",21,170,90,0,80,0
10,"0000328A",21,681,406,0,275,0
10,"0000329",21,375,161,0,214,0
10,"0000329A",21,1783,1033,0,750,0
10,"0000330",21,NA,NA,NA,NA,NA
10,"0000330A",21,0,0,0,0,0
10,"0000331",21,127,69,0,58,0
10,"0000331A",21,561,364,0,197,0
10,"0000332",21,14,5,0,9,0
10,"0000332A",21,26,17,0,9,0
10,"0000333",21,NA,NA,NA,NA,NA
10,"0000333A",21,NA,NA,NA,NA,NA
10,"0000334",21,239,121,0,118,0
10,"0000334A",21,867,515,0,352,0
10,"0000335",21,232,122,0,110,0
